event_id,team,module,priority,build_time_min,deploy_time_min,commit_size_loc,num_bugs,test_coverage_pct,ticket_resolution_h,deploy_status
1108,Delta,api,alta,5.2,3.65,113,2,80.1,2.31,success
849,Alpha,auth,alta,5.84,3.67,153,2,85.4,7.19,success
967,Gamma,ui,media,6.08,2.57,39,0,89.7,4.01,success
4755,Gamma,auth,alta,11.72,2.67,206,1,91.5,12.32,success
1493,Gamma,notifications,media,6.41,3.69,83,0,81.1,10.95,success
3954,Beta,notifications,baja,8.52,4.67,16,1,79.0,3.48,failed
2204,Alpha,notifications,baja,5.92,2.1,71,0,96.2,4.67,success
2714,Beta,api,critica,5.89,3.56,32,2,94.6,2.32,success
662,Alpha,api,Alta,10.64,3.36,132,1,96.6,8.38,success
1003,Delta,api,baja,21.08,6.58,379,3,82.1,13.12,success
63,Beta,notifications,baja,7.68,2.8,240,0,82.4,10.55,success
285,Alpha,api,alta,8.18,4.41,179,1,93.0,3.64,success
2225,Delta,api,alta,16.19,1.3,54,0,80.9,8.12,success
4715,Beta,ui,media,8.89,4.52,130,0,81.8,20.29,success
1880,Alpha,api,alta,6.08,4.47,117,0,82.2,2.89,success
3573,Delta,ui,critica,10.11,3.95,60,2,78.2,4.22,success
4866,Delta,auth,media,4.52,6.28,101,1,94.4,14.48,success
1204,Alpha,payments,media,7.21,6.63,104,1,71.3,9.26,success
1991,Beta,search,media,7.25,2.05,53,0,67.0,10.49,success
25,Alpha,ui,baja,10.96,2.59,66,1,90.3,7.65,failed
4861,Delta,api,alta,6.57,4.74,84,0,82.3,1.96,success
4110,Gamma,auth,alta,10.75,2.7,156,1,85.1,2.94,success
4175,Beta,auth,media,7.87,2.44,89,1,80.2,3.84,success
763,Alpha,notifications,media,9.62,1.67,55,0,77.6,8.14,success
876,Alpha,payments,media,3.06,3.43,52,0,92.9,1.83,success
4751,Delta,api,baja,6.11,1.59,180,0,87.1,9.66,success
939,Beta,api,media,4.48,2.05,276,0,84.9,7.69,success
2688,Gamma,payments,baja,16.23,3.23,112,0,93.2,7.91,success
3601,Beta,payments,baja,5.4,4.61,91,0,83.7,32.42,success
2395,Alpha,search,media,3.16,1.49,142,2,88.1,6.93,success
4576,Beta,auth,media,11.0,3.09,161,4,81.6,4.83,success
4989,Alpha,api,baja,6.72,6.38,30,0,85.1,9.81,success
4688,Alpha,ui,media,6.7,3.19,93,1,92.6,4.85,success
4573,Alpha,notifications,critica,2.75,3.09,43,1,91.9,4.89,success
386,Alpha,notifications,critica,13.7,2.24,188,2,85.0,4.94,success
3878,Delta,search,alta,6.14,5.02,177,1,78.1,3.57,success
4379,Delta,notifications,alta,7.22,4.53,206,3,85.5,4.05,success
4578,Gamma,auth,baja,6.1,2.24,230,1,82.5,27.69,success
537,Delta,api,critica,5.49,2.69,241,1,88.7,5.56,success
4674,Alpha,auth,media,6.47,2.78,127,1,83.4,4.46,success
3508,Gamma,api,baja,12.2,2.48,127,0,90.1,8.5,success
202,Alpha,search,media,7.97,7.65,137,0,75.7,2.72,failed
1333,Delta,auth,media,7.01,2.55,86,1,82.8,16.04,success
3503,Delta,api,media,27.3,3.17,100,0,87.5,12.3,success
2709,Alpha,api,alta,7.4,3.83,91,1,74.0,8.42,success
4022,Alpha,payments,baja,6.25,2.95,66,0,84.8,13.59,success
1855,Alpha,ui,baja,6.53,5.87,170,0,90.5,19.26,success
4478,Beta,api,critica,7.98,2.08,238,1,94.8,4.29,success
2873,Delta,ui,media,11.62,5.88,143,2,64.1,14.13,success
3031,Beta,auth,media,6.53,2.43,157,0,93.5,7.45,success
1206,Beta,api,media,8.67,2.36,134,1,85.5,7.85,success
1646,Delta,payments,alta,4.18,3.93,77,3,75.2,11.11,rolled_back
3418,Delta,auth,media,13.56,2.95,102,3,85.0,2.8,rolled_back
3477,Delta,ui,media,9.72,5.65,85,1,98.0,6.36,success
2862,Beta,ui,media,10.63,3.59,351,4,75.7,17.35,failed
1793,Beta,api,alta,7.03,3.71,194,2,93.3,2.97,success
3798,Alpha,api,baja,4.2,2.13,124,1,86.8,9.6,success
3369,Alpha,search,critica,4.74,1.79,480,1,93.0,2.14,success
3368,Alpha,ui,media,13.13,1.99,126,0,90.1,11.21,success
3534,Gamma,api,media,8.59,4.0,97,2,76.4,8.05,failed
3450,Beta,search,media,7.39,4.1,145,1,87.1,3.83,success
604,Gamma,auth,baja,6.99,4.41,108,0,92.2,50.04,success
3057,Gamma,auth,media,13.73,4.69,184,0,93.7,11.39,success
4369,Alpha,api,alta,4.8,3.74,29,0,91.3,8.13,success
127,Beta,ui,baja,4.89,3.79,58,0,84.9,14.38,success
3877,Gamma,search,media,6.86,1.41,260,2,84.5,6.44,success
2936,Beta,ui,media,2.66,3.61,31,0,69.6,4.05,success
3532,Beta,auth,media,5.13,3.37,173,0,95.8,8.3,success
2731,Delta,ui,baja,7.18,4.05,175,1,72.8,7.92,success
828,Alpha,notifications,critica,6.17,2.81,112,1,93.9,,success
1640,Alpha,api,media,12.73,3.09,79,1,84.1,11.79,success
985,Gamma,notifications,media,8.35,3.28,232,3,83.6,1.5,success
3282,Beta,payments,media,9.03,4.0,98,1,92.0,13.83,success
4980,Beta,search,alta,12.25,2.76,618,2,88.7,2.1,success
2189,Beta,api,baja,10.32,4.35,332,0,84.4,10.44,success
4621,Beta,search,alta,8.38,4.1,19,1,81.9,2.72,success
2444,Delta,auth,baja,5.6,6.86,62,0,85.9,20.67,success
363,Alpha,ui,media,20.48,1.3,186,0,87.4,4.57,success
2350,Beta,api,media,10.02,1.73,107,2,86.1,5.11,success
346,Beta,payments,baja,10.83,4.3,87,0,71.5,7.45,success
815,Beta,api,baja,8.78,4.14,60,2,71.8,3.29,success
3206,Alpha,payments,critica,4.82,3.43,335,2,92.4,15.72,success
4168,Alpha,payments,media,6.47,2.6,170,0,77.8,5.27,success
4804,Gamma,ui,critica,7.01,3.88,261,3,90.7,2.47,success
3326,Delta,api,alta,8.54,2.87,175,1,74.0,5.03,success
4107,Alpha,auth,alta,7.57,9.22,161,0,93.8,6.16,success
2117,Alpha,payments,media,6.33,5.73,37,0,75.1,17.45,success
1835,Alpha,notifications,media,10.41,2.14,111,0,87.3,16.69,success
794,Gamma,search,baja,8.92,2.7,181,0,91.2,7.86,success
4955,Beta,notifications,baja,11.21,3.09,88,0,77.9,4.14,success
2675,Gamma,ui,alta,19.92,2.58,78,1,85.2,28.31,success
95,Delta,notifications,baja,4.17,4.8,35,0,76.2,9.16,rolled_back
3757,Alpha,payments,media,4.96,4.79,210,1,71.2,9.99,success
2892,Delta,ui,baja,4.33,3.33,51,0,84.9,8.75,success
2372,Delta,payments,baja,7.15,2.82,52,0,93.5,8.64,success
4340,Beta,ui,media,3.36,1.87,126,0,97.1,4.01,success
4441,Gamma,api,media,12.72,2.1,136,0,93.2,3.56,success
3229,Beta,notifications,baja,5.59,2.95,115,0,82.5,9.47,success
2854,Alpha,api,media,8.86,3.67,137,4,64.9,4.82,success
2913,Beta,api,alta,9.67,4.28,198,2,87.7,3.2,success
1866,Beta,ui,baja,6.27,3.6,25,0,89.3,8.96,success
1858,Beta,ui,baja,5.11,4.37,66,0,91.2,2.98,success
2646,Beta,api,baja,11.91,,100,0,91.2,15.58,success
2244,Alpha,ui,alta,2.91,0.99,123,1,84.6,7.83,success
2337,Gamma,ui,alta,7.49,4.25,215,2,94.5,7.98,success
951,Alpha,ui,critica,5.74,3.52,117,1,79.1,11.15,success
3069,Gamma,api,alta,8.51,4.18,211,2,91.9,3.44,success
1121,Alpha,api,baja,6.09,2.57,107,3,83.9,5.32,success
2598,Gamma,payments,alta,7.24,4.13,232,3,71.8,4.46,success
2205,Beta,auth,media,5.42,3.22,13,0,81.1,35.02,success
420,Delta,payments,baja,19.55,5.65,39,1,91.5,5.44,success
923,Alpha,ui,baja,5.65,2.47,124,0,81.4,6.52,success
1255,Gamma,notifications,media,10.62,3.44,178,0,87.9,8.82,success
478,Gamma,ui,media,6.34,2.33,15,0,89.6,0.56,success
2036,Beta,ui,baja,7.07,2.91,66,0,83.5,8.0,success
1203,Alpha,api,alta,9.31,4.46,186,2,74.0,7.63,success
2627,Alpha,payments,media,5.51,5.25,66,1,94.1,6.22,rolled_back
4827,Beta,auth,baja,14.3,4.31,49,3,70.9,3.3,success
1971,Alpha,api,baja,6.97,2.6,206,0,97.8,17.91,success
3111,Alpha,api,media,7.67,6.77,56,0,80.8,5.0,success
4019,Alpha,search,baja,6.19,3.6,79,0,84.2,8.93,success
2152,Gamma,ui,baja,4.87,2.15,24,0,80.0,13.67,success
3688,Beta,api,alta,7.05,3.42,141,0,75.5,11.45,success
1998,Gamma,notifications,media,7.02,3.78,125,0,,,success
4034,Beta,search,media,6.33,3.52,55,2,84.6,5.46,failed
3055,Beta,search,alta,11.4,5.32,207,0,94.4,7.8,success
1249,Gamma,search,alta,19.1,2.4,296,1,72.3,4.54,success
2193,Gamma,api,Alta,9.93,2.04,81,0,82.4,4.41,success
2713,Beta,payments,alta,3.71,3.08,334,2,91.3,4.13,success
993,Alpha,payments,critica,13.06,4.38,150,3,92.7,1.14,failed
2191,Beta,api,media,10.62,3.75,364,4,82.8,3.1,success
3763,Beta,payments,alta,7.71,4.07,192,3,70.9,1.78,success
3598,Beta,ui,media,10.61,3.13,105,1,95.1,4.41,success
1319,Alpha,search,baja,4.43,3.18,50,0,96.7,11.42,success
1864,Beta,api,critica,9.63,2.33,113,1,85.0,2.55,success
2344,Alpha,search,alta,7.44,4.69,181,3,89.2,2.73,failed
2450,Gamma,payments,alta,21.36,3.91,288,2,75.9,4.63,success
2137,Beta,auth,alta,10.47,6.12,602,1,87.5,2.9,success
1066,Alpha,api,baja,7.12,2.67,191,2,80.6,6.45,success
4969,Alpha,payments,baja,6.58,3.14,31,1,82.7,5.2,success
2622,Beta,ui,baja,7.74,2.01,19,0,93.4,6.74,success
78,Delta,auth,alta,11.54,2.56,108,2,77.3,6.69,success
2899,Beta,payments,alta,10.98,4.56,108,0,92.3,17.75,success
1315,Beta,auth,critica,6.56,7.03,305,0,69.9,1.99,success
4590,Gamma,ui,critica,5.22,2.47,161,0,88.9,3.98,success
873,Beta,ui,baja,16.73,6.8,43,0,60.5,5.13,success
3851,Gamma,payments,media,3.13,1.39,58,1,93.3,5.11,success
4796,Beta,payments,media,4.24,3.62,486,2,79.1,1.95,failed
2966,Beta,search,media,5.19,5.93,162,2,91.4,23.82,success
3392,Beta,api,alta,9.65,4.24,94,4,77.0,4.75,success
2561,Delta,notifications,media,13.54,3.44,148,2,82.5,4.22,success
4905,Alpha,auth,media,5.4,4.62,100,1,86.7,4.47,success
2636,Beta,payments,media,10.33,2.92,86,0,84.5,3.72,success
3531,Gamma,search,baja,9.84,4.68,123,0,79.0,2.06,success
376,Beta,api,media,6.13,4.04,31,2,84.3,8.75,success
1909,Delta,notifications,media,5.54,3.48,23,1,87.4,7.71,success
4341,Alpha,ui,baja,5.77,6.81,63,0,79.9,4.46,success
4388,Beta,api,media,12.04,2.72,72,1,65.4,3.49,success
4028,Delta,ui,media,17.23,3.14,29,1,93.0,7.77,success
1605,Gamma,payments,critica,12.9,4.89,167,2,77.0,5.43,success
1119,Gamma,notifications,media,5.64,8.7,72,1,83.6,12.74,success
3678,Beta,ui,media,6.11,3.39,433,1,82.6,3.71,success
3491,Beta,api,alta,8.19,2.89,51,1,86.3,2.07,rolled_back
4873,Alpha,ui,alta,3.11,2.66,105,1,63.0,3.3,success
2959,Alpha,ui,alta,10.75,2.7,239,1,94.9,7.41,success
1995,Delta,auth,media,13.3,7.31,86,0,80.0,14.99,success
4964,Gamma,api,media,12.02,2.7,48,0,90.4,11.73,success
4391,Gamma,api,critica,8.03,1.4,396,5,85.5,3.62,success
2377,Beta,api,critica,8.17,3.79,182,3,76.6,2.19,success
1343,Alpha,payments,media,8.09,2.49,101,1,68.4,4.46,success
321,Gamma,payments,alta,9.42,2.03,102,0,92.2,4.14,success
1620,Alpha,api,alta,10.94,3.69,224,0,88.8,4.43,success
3714,Beta,api,alta,4.63,3.85,537,1,85.2,,success
2061,Delta,api,baja,4.11,5.12,134,1,93.0,5.83,success
2220,Alpha,ui,critica,8.89,2.61,276,1,91.9,6.36,failed
1674,Gamma,ui,media,8.78,3.32,358,2,82.8,10.33,success
261,Beta,search,alta,8.94,3.81,28,0,88.0,7.08,success
4426,Beta,ui,baja,2.87,3.4,17,0,85.5,4.25,success
2040,Alpha,ui,media,4.09,3.88,47,0,94.1,11.24,success
902,Alpha,auth,Alta,5.84,4.36,75,0,91.9,13.92,success
3745,Delta,auth,media,8.32,5.12,122,0,91.0,2.45,success
2027,Gamma,api,baja,5.51,1.69,160,0,94.9,10.76,success
4235,Alpha,search,media,6.1,4.62,233,3,94.3,8.89,success
1918,Delta,auth,baja,7.26,1.38,318,1,95.0,16.12,success
1829,Beta,notifications,baja,8.04,9.19,153,0,87.4,8.56,success
1574,Alpha,auth,baja,4.94,3.07,134,1,70.4,12.1,rolled_back
4403,Beta,auth,baja,11.15,3.3,108,0,93.3,3.29,success
4209,Delta,payments,baja,15.48,3.27,388,2,88.4,3.53,failed
225,Alpha,ui,baja,3.62,2.45,93,1,86.3,9.12,success
724,Alpha,auth,baja,7.88,2.69,16,0,81.8,8.31,success
4761,Beta,ui,critica,11.12,1.81,302,3,85.4,0.98,success
1142,Beta,notifications,baja,6.07,1.42,60,0,76.8,9.07,success
2763,Beta,auth,alta,9.47,1.79,323,0,90.6,13.97,success
847,Alpha,ui,media,7.29,1.36,64,0,84.4,3.6,success
2552,Beta,notifications,critica,9.63,3.71,75,2,91.7,2.89,success
2929,Beta,ui,baja,7.64,2.54,130,0,76.8,11.97,success
118,Beta,api,media,5.21,5.62,225,0,91.4,8.14,success
646,Delta,notifications,media,12.93,3.34,194,0,97.5,5.06,success
4,Delta,api,alta,8.38,3.41,169,4,76.8,6.88,success
4171,Gamma,ui,alta,6.05,3.53,123,1,73.6,4.05,success
468,Alpha,auth,alta,9.15,3.0,86,0,96.7,12.64,success
6,Alpha,payments,baja,2.96,3.4,99,2,85.3,13.02,success
920,Delta,api,media,4.25,4.84,156,0,83.7,3.91,success
2596,Alpha,auth,baja,6.27,1.67,97,0,80.5,8.69,success
1064,Gamma,ui,alta,15.34,3.26,163,1,79.8,14.43,success
2591,Alpha,ui,media,7.88,3.23,13,0,,4.88,success
243,Alpha,notifications,baja,11.76,2.6,174,1,94.3,15.24,success
1161,Beta,api,media,6.22,7.3,106,1,84.2,,success
2871,Delta,api,critica,17.73,2.18,347,3,75.5,5.12,success
3736,Gamma,ui,alta,9.68,3.84,345,2,80.2,11.59,success
2398,Gamma,search,baja,6.16,7.42,211,3,83.4,11.09,success
3518,Beta,ui,baja,9.81,4.46,335,2,75.6,8.7,success
3422,Alpha,ui,alta,2.25,4.71,68,0,93.3,4.04,success
2564,Beta,payments,baja,5.23,3.99,154,0,90.9,3.78,success
1606,Alpha,notifications,baja,6.36,2.21,141,1,80.0,15.15,success
4837,Alpha,auth,media,3.28,4.73,53,0,80.6,7.09,success
2325,Delta,search,media,4.77,4.79,227,2,84.0,1.48,success
2710,Gamma,auth,media,7.55,3.49,56,0,80.0,4.4,success
4407,Beta,payments,critica,4.28,1.96,224,2,74.0,5.28,failed
1313,Beta,api,alta,8.02,2.3,296,2,83.3,4.54,success
3449,Alpha,ui,baja,11.1,3.88,243,0,80.3,7.95,success
3813,Beta,ui,critica,11.58,1.77,65,1,72.1,2.45,success
4664,Alpha,search,media,3.03,2.23,633,3,74.2,8.9,success
2363,Alpha,auth,media,7.8,3.01,267,0,87.4,6.99,success
1976,Alpha,payments,media,11.64,3.91,351,1,81.7,6.89,success
3515,Alpha,notifications,alta,3.55,7.26,56,2,81.7,2.49,success
1762,Beta,payments,baja,3.29,4.44,19,1,78.1,4.83,success
2740,Beta,api,baja,10.39,4.0,46,1,86.8,16.88,success
4668,Alpha,ui,critica,11.6,2.21,45,3,84.2,3.81,success
2473,Beta,search,alta,8.59,3.88,133,3,67.3,2.28,success
4008,Beta,search,Alta,12.4,2.17,89,0,80.4,27.17,success
1494,Beta,api,critica,4.94,5.5,190,3,91.4,12.11,failed
4207,Alpha,payments,alta,9.3,3.4,360,4,76.0,5.61,success
2159,Beta,api,baja,12.09,3.78,49,0,86.9,8.6,success
1170,Gamma,ui,alta,6.59,4.1,9,0,95.9,5.41,success
4525,Delta,ui,media,11.82,1.79,211,0,85.4,4.84,success
233,Beta,auth,media,10.43,2.99,98,1,81.0,4.35,success
67,Alpha,payments,critica,5.0,2.06,67,0,79.1,3.94,success
1604,Alpha,ui,critica,5.13,4.03,162,3,84.9,7.56,success
3284,Beta,api,alta,9.61,2.73,133,2,78.4,21.07,success
3597,Beta,api,alta,3.71,3.41,51,1,92.3,4.97,success
126,Beta,notifications,baja,11.46,2.42,123,2,91.8,24.19,success
1297,Gamma,api,media,3.54,2.52,226,1,83.8,12.83,success
1977,Delta,search,alta,8.44,3.76,37,0,87.0,4.8,success
4526,Alpha,auth,baja,7.13,2.68,223,0,93.9,12.99,success
4490,Beta,api,baja,16.46,2.98,16,0,84.4,2.65,success
2076,Alpha,search,media,13.83,2.62,159,1,76.6,2.23,success
3087,Gamma,auth,media,3.86,4.66,362,3,85.2,4.91,success
4354,Alpha,payments,alta,3.24,2.92,261,1,94.2,3.15,success
3346,Gamma,search,media,8.35,1.67,283,4,81.4,4.51,failed
4473,Alpha,api,media,1.95,5.75,105,0,94.4,3.52,success
2798,Alpha,ui,alta,10.34,3.78,28,1,94.6,5.66,rolled_back
919,Delta,payments,media,6.18,3.47,99,2,90.1,5.42,success
1647,Delta,auth,alta,8.8,1.46,240,1,79.4,1.97,success
365,Delta,notifications,media,5.05,5.62,323,0,80.6,3.95,success
3288,Beta,ui,critica,10.67,2.43,15,0,93.6,1.5,success
2126,Delta,api,baja,7.45,2.2,52,1,75.2,8.14,success
4124,Alpha,ui,critica,6.75,3.97,254,3,72.1,1.62,success
526,Alpha,notifications,baja,11.49,,12,0,74.0,,success
56,Gamma,ui,media,7.83,2.6,74,0,94.6,11.51,success
639,Delta,notifications,baja,8.14,4.02,128,1,87.4,9.98,success
303,Beta,api,baja,4.71,2.06,36,0,95.9,7.56,success
2767,Alpha,api,media,12.44,3.6,30,0,94.9,15.88,success
1277,Beta,payments,baja,7.66,4.36,76,1,83.5,4.72,success
2056,Beta,ui,media,5.65,3.01,39,0,90.2,20.48,success
3645,Beta,ui,media,5.91,5.58,8,0,85.9,12.33,success
4144,Alpha,api,baja,8.16,4.76,95,1,74.8,11.5,failed
2879,Alpha,search,baja,3.87,3.17,559,4,92.6,12.22,success
4203,Alpha,ui,media,7.96,6.07,42,1,91.6,3.56,success
2287,Alpha,ui,baja,3.31,1.48,331,2,96.9,9.55,failed
2262,Beta,notifications,media,4.05,2.15,83,1,84.0,8.79,success
2297,Beta,api,media,13.8,5.04,66,0,87.5,17.4,success
1754,Gamma,api,media,16.24,2.74,155,0,87.9,5.81,success
1969,Delta,payments,baja,12.32,2.78,322,4,68.7,21.97,rolled_back
4360,Gamma,auth,baja,7.15,2.24,50,0,91.0,30.09,success
3118,Beta,ui,baja,7.4,3.62,59,0,82.5,8.94,success
2394,Delta,ui,media,5.18,3.17,14,2,73.6,2.42,success
524,Beta,search,critica,13.58,5.34,339,4,89.0,5.21,success
3901,Gamma,ui,media,10.22,4.28,39,0,97.8,12.79,success
3123,Alpha,api,media,9.78,3.32,184,0,80.2,5.61,failed
4157,Alpha,api,baja,5.2,8.13,184,0,80.1,10.87,success
1970,Alpha,search,media,4.58,3.7,181,1,78.1,14.13,success
672,Delta,api,media,11.51,6.54,170,2,91.2,5.95,success
4189,Gamma,notifications,baja,8.05,2.28,195,1,90.4,17.74,success
667,Delta,payments,alta,3.92,2.09,85,1,88.1,1.42,success
4347,Beta,notifications,baja,13.85,3.41,22,0,72.9,6.39,success
1888,Delta,auth,media,6.52,2.62,65,1,82.4,5.23,failed
3267,Beta,api,baja,12.33,1.44,83,1,66.1,3.66,success
281,Alpha,payments,media,9.55,4.53,131,2,92.8,7.21,failed
1720,Alpha,ui,baja,7.92,2.71,41,1,89.9,5.25,success
2948,Delta,api,baja,16.24,4.36,22,0,90.4,4.67,success
900,Beta,api,media,8.67,2.28,147,1,78.3,5.95,success
4859,Beta,auth,media,6.1,0.98,76,0,82.3,28.86,success
761,Delta,auth,media,10.03,5.43,112,0,74.5,31.98,success
1907,Beta,api,media,7.63,3.9,175,1,80.9,5.75,success
4043,Beta,notifications,alta,9.62,2.6,227,1,92.9,4.48,success
3824,Beta,ui,media,7.59,3.19,84,0,89.4,5.8,success
4139,Alpha,notifications,baja,6.33,2.33,189,1,93.4,13.55,success
3819,Beta,ui,alta,7.99,2.64,182,0,89.8,3.73,success
4301,Gamma,auth,critica,5.86,2.32,88,0,76.4,11.34,success
2594,Alpha,api,critica,20.53,4.43,91,0,94.5,5.14,success
4165,Gamma,notifications,baja,9.59,2.47,209,2,,15.35,success
3032,Delta,notifications,baja,9.35,3.49,195,1,57.6,27.86,failed
3580,Gamma,payments,critica,9.42,4.09,21,0,90.5,0.53,success
2833,Beta,api,media,2.98,4.04,265,2,80.6,3.02,success
3473,Beta,ui,alta,14.78,3.14,63,1,90.8,3.74,success
138,Delta,payments,baja,9.14,7.3,365,0,,4.89,success
2181,Gamma,search,media,23.45,2.7,188,0,88.7,6.77,success
2129,Gamma,auth,media,5.0,3.7,213,1,82.8,11.73,success
3178,Alpha,payments,media,5.57,2.04,117,1,83.3,14.6,success
4376,Alpha,search,alta,7.99,1.88,185,0,84.2,,success
4262,Delta,ui,media,9.31,1.8,89,0,96.5,9.15,success
4345,Alpha,search,alta,5.26,2.38,281,2,65.6,11.53,success
1332,Gamma,api, media,10.06,3.73,51,2,84.0,16.57,success
2018,Beta,payments,alta,7.5,1.63,125,0,95.2,2.2,success
2483,Alpha,payments,baja,7.52,7.09,232,0,92.4,9.65,success
1359,Alpha,search,media,12.12,4.26,86,0,89.6,12.13,success
1330,Beta,api,alta,11.52,2.59,369,5,95.5,5.34,success
2151,Beta,api,alta,2.8,4.11,59,1,76.0,1.29,success
2123,Gamma,notifications,alta,15.9,4.98,99,0,84.4,2.75,success
3982,Delta,search,baja,6.81,5.08,68,1,87.5,10.12,success
1253,Beta,payments,critica,3.26,2.05,268,4,94.1,3.02,success
3279,Alpha,ui,alta,8.42,2.1,361,1,70.3,1.64,success
3375,Beta,payments,media,3.88,5.44,133,0,90.3,5.96,success
2815,Delta,auth,media,2.7,1.7,60,2,90.9,14.67,success
1849,Gamma,api,media,12.75,3.45,100,1,,2.88,success
3038,Alpha,notifications,baja,7.35,2.59,150,2,88.5,14.82,success
389,Alpha,auth,baja,6.5,3.46,53,0,84.1,5.2,success
236,Alpha,auth,baja,3.85,6.45,384,3,93.9,13.11,success
1078,Alpha,api,baja,4.27,3.72,83,0,92.0,8.54,success
1985,Alpha,notifications,media,5.91,5.4,126,1,80.2,3.26,success
4364,Alpha,ui,baja,10.34,2.41,97,1,91.8,3.42,success
3963,Beta,auth,media,11.96,3.31,48,0,,8.55,success
771,Delta,api,media,8.12,6.23,64,1,74.1,3.76,success
2166,Beta,notifications,baja,7.7,3.63,102,0,111.7,10.05,success
674,Gamma,search,alta,8.73,4.51,84,0,86.1,5.46,success
250,Delta,search,baja,12.8,2.52,47,0,84.3,46.55,success
1575,Delta,notifications,media,7.04,3.09,148,2,89.9,2.03,success
3420,Delta,auth,media,11.18,3.05,94,1,82.1,13.21,success
2082,Delta,api,baja,3.51,3.59,125,1,82.9,4.11,success
1824,Gamma,auth,baja,10.64,2.71,84,0,92.3,12.29,success
717,Beta,ui,media,3.93,3.21,25,0,84.6,4.27,success
4677,Beta,notifications,alta,7.35,2.66,248,0,92.0,3.14,success
2049,Gamma,ui,baja,5.79,6.0,48,0,93.7,15.0,success
4179,Gamma,search,alta,8.72,2.97,192,0,91.9,7.79,success
2725,Gamma,ui,baja,14.06,3.56,33,0,85.1,38.14,success
4530,Beta,api,baja,6.76,2.54,271,0,91.0,20.61,success
1461,Gamma,payments,media,8.44,7.24,123,0,73.5,5.33,success
1669,Alpha,notifications,baja,4.64,3.48,198,1,88.8,9.98,success
2757,Beta,ui,media,8.13,2.94,122,0,90.7,8.6,success
2001,Gamma,ui,baja,5.82,2.05,35,0,75.8,16.81,success
405,Gamma,ui,baja,6.39,2.14,145,1,81.8,7.85,success
385,Alpha,api,media,8.95,3.05,67,1,64.1,6.95,success
4501,Alpha,api,media,4.75,3.63,39,0,81.7,20.36,success
2153,Alpha,ui,alta,4.07,3.65,140,1,90.2,3.31,success
1634,Beta,api,alta,6.26,1.86,12,1,76.9,4.79,success
4595,Beta,auth,media,15.89,1.69,137,0,59.0,18.99,success
3926,Alpha,auth,media,2.67,2.43,58,0,79.4,3.98,success
4159,Alpha,api,alta,9.26,5.28,185,1,67.3,6.54,success
224,Alpha,notifications,alta,2.96,3.46,427,2,90.6,3.38,success
2194,Beta,search,alta,6.32,7.75,411,1,84.5,4.95,success
3137,Beta,payments,baja,5.08,3.58,85,0,88.3,15.76,success
1825,Gamma,ui,alta,2.93,3.89,427,1,90.3,4.67,success
4609,Delta,ui,baja,8.11,1.25,109,1,87.7,18.84,success
798,Gamma,notifications,media,14.1,4.39,282,3,94.9,16.4,success
2872,Beta,api,media,8.47,4.46,51,1,93.1,3.99,success
10,Alpha,ui,media,5.67,1.47,144,1,85.6,26.08,success
1945,Gamma,ui,alta,7.81,3.06,93,3,95.9,5.18,success
1839,Gamma,payments,media,9.97,2.5,82,0,87.4,12.14,success
256,Alpha,search,alta,7.13,1.15,179,1,79.0,9.37,success
4517,Delta,api,alta,3.13,1.41,289,3,91.4,5.75,rolled_back
1582,Delta,api,baja,10.15,4.22,69,0,,21.52,success
2957,Delta,ui,critica,4.16,3.41,130,2,,5.06,failed
925,Gamma,search,critica,10.85,1.87,146,1,92.1,2.25,success
4438,Gamma,ui,baja,6.02,2.14,239,0,90.7,2.43,success
2509,Alpha,auth,media,4.85,3.91,123,1,92.7,6.45,success
3776,Beta,search,baja,9.1,5.07,288,0,95.6,8.5,success
4137,Gamma,notifications,alta,10.39,2.33,117,0,83.6,1.62,success
2780,Alpha,ui,baja,4.53,3.56,149,1,90.1,1.9,success
540,Alpha,search,media,9.28,3.85,209,2,78.7,9.09,success
2746,Beta,auth,critica,10.41,3.66,220,4,75.9,4.05,success
4507,Beta,payments,baja,3.7,3.5,298,0,84.0,3.05,success
4580,Beta,payments,media,4.39,4.08,257,1,92.6,1.94,success
1146,Beta,api,media,8.43,3.89,48,0,77.9,7.06,success
668,Beta,api,media,6.53,2.91,192,2,81.5,9.1,success
3020,Gamma,auth,media,4.54,3.13,113,0,94.6,3.98,success
358,Beta,api,media,16.97,2.72,85,1,85.2,3.97,success
2832,Beta,search,media,5.33,2.46,90,0,77.7,6.19,success
2784,Delta,payments,alta,5.32,3.78,294,2,90.9,4.64,success
1354,Beta,auth,media,7.78,3.13,187,1,73.3,9.13,rolled_back
471,Beta,notifications,critica,5.06,2.73,104,1,89.9,5.59,success
2704,Alpha,api,critica,7.98,4.53,18,1,79.3,,success
3331,Beta,ui,baja,7.23,2.7,160,0,86.3,15.4,success
3638,Gamma,ui,media,23.45,3.74,36,0,98.5,8.81,success
1397,Gamma,api,critica,9.26,2.08,139,1,87.8,12.2,success
3585,Delta,payments,baja,25.01,6.62,38,0,96.3,29.43,success
4495,Gamma,api,baja,13.93,3.52,307,0,83.3,8.42,success
3377,Alpha,auth,media,6.37,3.38,198,0,81.8,,success
1257,Beta,payments,media,9.77,5.29,153,0,72.9,11.85,success
3513,Gamma,auth,baja,11.23,4.33,59,0,88.4,5.22,success
1251,Gamma,api,media,9.89,1.73,225,3,73.5,6.42,success
